property,unit,depth_interval,year_interval,type,Resolution,scaler,filename,description,s3 paths,DOI
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.calciaquerts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.epiaquerts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.natraquerts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.ustic.epiaquerts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.haplustox_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aeric.alaquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.alfic.alaquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.alfic.epiaquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.andic.cryaquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.arenic.alaquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.alaquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.duraquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.endoaquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.ultic.alaquods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aeric.calciaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquandic.cryaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquandic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.argic.cryaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcic.cryaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.cumulic.cryaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.cumulic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.cumulic.haplaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.cumulic.vertic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.cumulic.vertic.epiaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.fluvaquentic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.fluvaquentic.haplaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.fluvaquentic.vertic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.histic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.argiaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.calciaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.cryaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.epiaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.haplaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.natraquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vertic.argiaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vertic.endoaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vertic.epiaquolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.andic.dystroxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.andic.haploxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.dystroxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcic.haploxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.humic.dystroxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.haploxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.humixerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.pachic.humixerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.calcixerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.dystroxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.haploxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.humixerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vitrandic.dystroxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vitrandic.haploxerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vitrandic.humixerepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.hapludox_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.andic.haplocryods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.andic.humicryods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquandic.haplocryods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.haplocryods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.haplocryods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.humicryods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.haplocryods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.humicryods_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.cumulic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.calciustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.lithic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.lithic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.natrustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.paleustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcidic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcidic.paleustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.cumulic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.entic.durustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.entic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.fluvaquentic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.fluventic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.leptic.natrustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.calciustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.petrocalcic.calciustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.pachic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.pachic.calciustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.pachic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.pachic.paleustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.pachic.udertic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.pachic.vertic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.petrocalcic.calciustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
